,time_interval,num_clients,num_requests,num_get_requests,num_4xx_5xx_codes,avg_req_size,num_requests_per_client,anomaly_scores,num_clients_deviation%,num_requests_deviation%,num_get_requests_deviation%,num_4xx_5xx_codes_deviation%,avg_req_size_deviation%,num_requests_per_client_deviation%
2558,2024-11-26 12:00:00+05:30,23,23,10,1,5010.74,1.0,0.05,5.43,5.43,23.54,23.33,0.23,0.0
2559,2024-11-26 13:00:00+05:30,21,21,14,3,4994.67,1.0,0.06,3.74,3.74,7.04,130.01,0.09,0.0
2560,2024-11-26 14:00:00+05:30,21,21,13,1,4995.33,1.0,0.11,3.74,3.74,0.61,23.33,0.08,0.0
2561,2024-11-26 15:00:00+05:30,18,18,11,3,5004.0,1.0,0.04,17.49,17.49,15.9,130.01,0.09,0.0
2562,2024-11-26 16:00:00+05:30,19,19,14,0,4996.0,1.0,0.02,12.9,12.9,7.04,0.0,0.07,0.0
2563,2024-11-26 17:00:00+05:30,21,21,15,0,4995.05,1.0,0.07,3.74,3.74,14.68,0.0,0.09,0.0
2564,2024-11-26 18:00:00+05:30,20,20,10,1,5009.3,1.0,0.07,8.32,8.32,23.54,23.33,0.2,0.0
2565,2024-11-26 19:00:00+05:30,22,22,12,3,4989.5,1.0,0.05,0.85,0.85,8.25,130.01,0.2,0.0
2566,2024-11-26 20:00:00+05:30,19,19,12,1,5020.74,1.0,0.01,12.9,12.9,8.25,23.33,0.43,0.0
2567,2024-11-26 21:00:00+05:30,22,22,13,2,5018.14,1.0,0.05,0.85,0.85,0.61,53.34,0.37,0.0
2568,2024-11-26 22:00:00+05:30,23,23,17,1,5009.09,1.0,0.06,5.43,5.43,29.97,23.33,0.19,0.0
2569,2024-11-26 23:00:00+05:30,30,30,10,2,5003.97,1.0,0.15,37.52,37.52,23.54,53.34,0.09,0.0
2570,2024-11-27 00:00:00+05:30,24,24,13,2,4993.83,1.0,0.07,10.02,10.02,0.61,53.34,0.11,0.0
2571,2024-11-27 01:00:00+05:30,20,20,12,2,4965.9,1.0,0.03,8.32,8.32,8.25,53.34,0.67,0.0
2572,2024-11-27 02:00:00+05:30,25,25,15,1,5019.48,1.0,0.01,14.6,14.6,14.68,23.33,0.4,0.0
2573,2024-11-27 03:00:00+05:30,21,21,15,0,4998.05,1.0,0.07,3.74,3.74,14.68,0.0,0.03,0.0
2574,2024-11-27 04:00:00+05:30,23,23,14,4,5008.35,1.0,0.02,5.43,5.43,7.04,206.67,0.18,0.0
2575,2024-11-27 05:00:00+05:30,26,26,14,1,4994.5,1.0,0.01,19.18,19.18,7.04,23.33,0.1,0.0
2576,2024-11-27 06:00:00+05:30,21,21,18,2,4991.67,1.0,0.01,3.74,3.74,37.62,53.34,0.15,0.0
2577,2024-11-27 07:00:00+05:30,23,23,16,3,5002.0,1.0,0.05,5.43,5.43,22.33,130.01,0.05,0.0
2578,2024-11-27 08:00:00+05:30,19,19,11,1,4984.74,1.0,0.03,12.9,12.9,15.9,23.33,0.29,0.0
2579,2024-11-27 09:00:00+05:30,22,22,14,0,4994.73,1.0,0.08,0.85,0.85,7.04,0.0,0.09,0.0
2580,2024-11-27 10:00:00+05:30,24,24,12,3,5009.21,1.0,0.03,10.02,10.02,8.25,130.01,0.2,0.0
2581,2024-11-27 11:00:00+05:30,26,26,18,4,4999.38,1.0,0.08,19.18,19.18,37.62,206.67,0.0,0.0
2582,2024-11-27 12:00:00+05:30,20,20,12,0,5008.6,1.0,0.07,8.32,8.32,8.25,0.0,0.18,0.0
2583,2024-11-27 13:00:00+05:30,23,23,16,0,4982.3,1.0,0.02,5.43,5.43,22.33,0.0,0.34,0.0
2584,2024-11-27 14:00:00+05:30,19,19,13,3,5007.58,1.0,0.01,12.9,12.9,0.61,130.01,0.16,0.0
2585,2024-11-27 15:00:00+05:30,21,21,16,0,4994.1,1.0,0.05,3.74,3.74,22.33,0.0,0.11,0.0
2586,2024-11-27 16:00:00+05:30,22,22,16,1,4997.55,1.0,0.09,0.85,0.85,22.33,23.33,0.04,0.0
2587,2024-11-27 17:00:00+05:30,28,28,17,0,5011.82,1.0,0.12,28.35,28.35,29.97,0.0,0.25,0.0
2588,2024-11-27 18:00:00+05:30,20,20,12,4,4994.4,1.0,0.01,8.32,8.32,8.25,206.67,0.1,0.0
2589,2024-11-27 19:00:00+05:30,21,21,13,2,4988.71,1.0,0.08,3.74,3.74,0.61,53.34,0.21,0.0
2590,2024-11-27 20:00:00+05:30,20,20,11,0,5012.45,1.0,0.05,8.32,8.32,15.9,0.0,0.26,0.0
2591,2024-11-27 21:00:00+05:30,21,21,15,2,4993.71,1.0,0.08,3.74,3.74,14.68,53.34,0.11,0.0
2592,2024-11-27 22:00:00+05:30,20,20,7,1,4989.05,1.0,0.02,8.32,8.32,46.48,23.33,0.21,0.0
2593,2024-11-27 23:00:00+05:30,21,21,12,3,5019.29,1.0,0.0,3.74,3.74,8.25,130.01,0.4,0.0
2594,2024-11-28 00:00:00+05:30,22,22,13,2,4988.82,1.0,0.08,0.85,0.85,0.61,53.34,0.21,0.0
2595,2024-11-28 01:00:00+05:30,21,21,13,0,4980.0,1.0,0.03,3.74,3.74,0.61,0.0,0.39,0.0
2596,2024-11-28 02:00:00+05:30,23,23,14,1,5003.35,1.0,0.1,5.43,5.43,7.04,23.33,0.08,0.0
2597,2024-11-28 03:00:00+05:30,20,20,14,3,4988.15,1.0,0.02,8.32,8.32,7.04,130.01,0.23,0.0
2598,2024-11-28 04:00:00+05:30,21,21,12,0,5002.1,1.0,0.09,3.74,3.74,8.25,0.0,0.05,0.0
2599,2024-11-28 05:00:00+05:30,20,20,8,0,5007.45,1.0,0.02,8.32,8.32,38.84,0.0,0.16,0.0
2600,2024-11-28 06:00:00+05:30,21,21,15,3,4979.57,1.0,0.03,3.74,3.74,14.68,130.01,0.4,0.0
2601,2024-11-28 07:00:00+05:30,17,17,13,2,5014.0,1.0,0.09,22.07,22.07,0.61,53.34,0.29,0.0
2602,2024-11-28 08:00:00+05:30,24,24,13,2,5003.38,1.0,0.08,10.02,10.02,0.61,53.34,0.08,0.0
2603,2024-11-28 09:00:00+05:30,22,22,12,2,4992.64,1.0,0.09,0.85,0.85,8.25,53.34,0.14,0.0
2604,2024-11-28 10:00:00+05:30,23,23,14,1,4988.74,1.0,0.09,5.43,5.43,7.04,23.33,0.21,0.0
2605,2024-11-28 11:00:00+05:30,21,21,12,2,4999.19,1.0,0.09,3.74,3.74,8.25,53.34,0.0,0.0
2606,2024-11-28 12:00:00+05:30,18,18,12,0,4965.78,1.0,0.1,17.49,17.49,8.25,0.0,0.67,0.0
2607,2024-11-28 13:00:00+05:30,17,17,6,3,4978.65,1.0,0.18,22.07,22.07,54.13,130.01,0.42,0.0
2608,2024-11-28 14:00:00+05:30,21,21,13,1,5001.52,1.0,0.11,3.74,3.74,0.61,23.33,0.04,0.0
2609,2024-11-28 15:00:00+05:30,24,24,11,2,4981.96,1.0,0.01,10.02,10.02,15.9,53.34,0.35,0.0
2610,2024-11-28 16:00:00+05:30,23,23,13,1,4995.65,1.0,0.1,5.43,5.43,0.61,23.33,0.08,0.0
2611,2024-11-28 17:00:00+05:30,20,20,15,3,5003.6,1.0,0.02,8.32,8.32,14.68,130.01,0.08,0.0
2612,2024-11-28 18:00:00+05:30,19,19,13,0,4989.95,1.0,0.04,12.9,12.9,0.61,0.0,0.19,0.0
2613,2024-11-28 19:00:00+05:30,24,24,11,3,4991.46,1.0,0.02,10.02,10.02,15.9,130.01,0.16,0.0
2614,2024-11-28 20:00:00+05:30,21,21,15,1,4996.71,1.0,0.09,3.74,3.74,14.68,23.33,0.05,0.0
2615,2024-11-28 21:00:00+05:30,22,22,13,1,4992.68,1.0,0.1,0.85,0.85,0.61,23.33,0.13,0.0
2616,2024-11-28 22:00:00+05:30,21,21,15,1,5002.71,1.0,0.09,3.74,3.74,14.68,23.33,0.07,0.0
2617,2024-11-28 23:00:00+05:30,19,19,9,1,5008.32,1.0,0.04,12.9,12.9,31.19,23.33,0.18,0.0
2618,2024-11-29 00:00:00+05:30,24,24,14,2,5001.62,1.0,0.09,10.02,10.02,7.04,53.34,0.04,0.0
2619,2024-11-29 01:00:00+05:30,24,24,13,2,5005.58,1.0,0.08,10.02,10.02,0.61,53.34,0.12,0.0
2620,2024-11-29 02:00:00+05:30,20,20,13,0,4995.65,1.0,0.08,8.32,8.32,0.61,0.0,0.08,0.0
2621,2024-11-29 03:00:00+05:30,23,23,16,1,4995.13,1.0,0.09,5.43,5.43,22.33,23.33,0.09,0.0
2622,2024-11-29 04:00:00+05:30,24,24,19,0,5010.29,1.0,0.0,10.02,10.02,45.27,0.0,0.22,0.0
2623,2024-11-29 05:00:00+05:30,23,23,17,2,5002.87,1.0,0.07,5.43,5.43,29.97,53.34,0.07,0.0
2624,2024-11-29 06:00:00+05:30,22,22,14,2,4995.64,1.0,0.09,0.85,0.85,7.04,53.34,0.08,0.0
2625,2024-11-29 07:00:00+05:30,19,19,13,1,5006.79,1.0,0.07,12.9,12.9,0.61,23.33,0.15,0.0
2626,2024-11-29 08:00:00+05:30,22,22,11,1,4985.55,1.0,0.05,0.85,0.85,15.9,23.33,0.28,0.0
2627,2024-11-29 09:00:00+05:30,21,21,11,1,4982.86,1.0,0.04,3.74,3.74,15.9,23.33,0.33,0.0
2628,2024-11-29 10:00:00+05:30,23,23,18,3,5003.83,1.0,0.02,5.43,5.43,37.62,130.01,0.09,0.0
2629,2024-11-29 11:00:00+05:30,21,21,12,0,5004.14,1.0,0.09,3.74,3.74,8.25,0.0,0.09,0.0
2630,2024-11-29 12:00:00+05:30,21,21,16,0,5001.14,1.0,0.06,3.74,3.74,22.33,0.0,0.03,0.0
2631,2024-11-29 13:00:00+05:30,25,25,13,2,5000.52,1.0,0.05,14.6,14.6,0.61,53.34,0.02,0.0
2632,2024-11-29 14:00:00+05:30,24,24,13,3,5014.92,1.0,0.02,10.02,10.02,0.61,130.01,0.31,0.0
2633,2024-11-29 15:00:00+05:30,23,23,12,4,4979.91,1.0,0.06,5.43,5.43,8.25,206.67,0.39,0.0
2634,2024-11-29 16:00:00+05:30,28,28,20,3,4999.18,1.0,0.14,28.35,28.35,52.91,130.01,0.0,0.0
2635,2024-11-29 17:00:00+05:30,18,18,8,1,4998.28,1.0,0.03,17.49,17.49,38.84,23.33,0.02,0.0
2636,2024-11-29 18:00:00+05:30,24,24,10,1,4997.0,1.0,0.04,10.02,10.02,23.54,23.33,0.05,0.0
2637,2024-11-29 19:00:00+05:30,19,19,11,0,5015.95,1.0,0.01,12.9,12.9,15.9,0.0,0.33,0.0
2638,2024-11-29 20:00:00+05:30,22,22,13,0,5001.36,1.0,0.09,0.85,0.85,0.61,0.0,0.04,0.0
2639,2024-11-29 21:00:00+05:30,20,20,17,2,5005.3,1.0,0.03,8.32,8.32,29.97,53.34,0.12,0.0
2640,2024-11-29 22:00:00+05:30,22,22,15,1,5001.36,1.0,0.1,0.85,0.85,14.68,23.33,0.04,0.0
2641,2024-11-29 23:00:00+05:30,19,19,12,0,4996.63,1.0,0.04,12.9,12.9,8.25,0.0,0.06,0.0
2642,2024-11-30 00:00:00+05:30,20,20,15,1,4999.05,1.0,0.08,8.32,8.32,14.68,23.33,0.01,0.0
2643,2024-11-30 01:00:00+05:30,17,17,5,1,4983.59,1.0,0.14,22.07,22.07,61.77,23.33,0.32,0.0
2644,2024-11-30 02:00:00+05:30,24,24,16,1,5000.62,1.0,0.07,10.02,10.02,22.33,23.33,0.02,0.0
2645,2024-11-30 03:00:00+05:30,23,23,15,0,4993.43,1.0,0.07,5.43,5.43,14.68,0.0,0.12,0.0
2646,2024-11-30 04:00:00+05:30,17,17,10,0,4991.24,1.0,0.07,22.07,22.07,23.54,0.0,0.16,0.0
2647,2024-11-30 05:00:00+05:30,19,19,12,0,5006.53,1.0,0.04,12.9,12.9,8.25,0.0,0.14,0.0
2648,2024-11-30 06:00:00+05:30,21,21,16,0,5009.95,1.0,0.04,3.74,3.74,22.33,0.0,0.21,0.0
2649,2024-11-30 07:00:00+05:30,20,20,12,3,5002.5,1.0,0.06,8.32,8.32,8.25,130.01,0.06,0.0
2650,2024-11-30 08:00:00+05:30,18,18,9,0,4994.61,1.0,0.04,17.49,17.49,31.19,0.0,0.1,0.0
2651,2024-11-30 09:00:00+05:30,21,21,7,0,4982.81,1.0,0.03,3.74,3.74,46.48,0.0,0.33,0.0
2652,2024-11-30 10:00:00+05:30,28,28,20,2,4995.39,1.0,0.12,28.35,28.35,52.91,53.34,0.08,0.0
2653,2024-11-30 11:00:00+05:30,24,24,13,1,5006.38,1.0,0.08,10.02,10.02,0.61,23.33,0.14,0.0
2654,2024-11-30 12:00:00+05:30,23,23,15,0,5015.91,1.0,0.04,5.43,5.43,14.68,0.0,0.33,0.0
2655,2024-11-30 13:00:00+05:30,22,22,12,2,5024.91,1.0,0.0,0.85,0.85,8.25,53.34,0.51,0.0
2656,2024-11-30 14:00:00+05:30,23,23,11,1,5025.91,1.0,0.01,5.43,5.43,15.9,23.33,0.53,0.0
2657,2024-11-30 15:00:00+05:30,18,18,9,0,4987.5,1.0,0.04,17.49,17.49,31.19,0.0,0.24,0.0
2658,2024-11-30 16:00:00+05:30,18,18,12,1,4999.28,1.0,0.01,17.49,17.49,8.25,23.33,0.0,0.0
2659,2024-11-30 17:00:00+05:30,22,22,6,1,5000.45,1.0,0.02,0.85,0.85,54.13,23.33,0.02,0.0
2660,2024-11-30 18:00:00+05:30,17,17,9,0,4980.29,1.0,0.13,22.07,22.07,31.19,0.0,0.38,0.0
2661,2024-11-30 19:00:00+05:30,20,20,14,1,4999.15,1.0,0.1,8.32,8.32,7.04,23.33,0.01,0.0
2662,2024-11-30 20:00:00+05:30,24,24,18,2,5000.71,1.0,0.05,10.02,10.02,37.62,53.34,0.03,0.0
2663,2024-11-30 21:00:00+05:30,20,20,12,3,5018.45,1.0,0.0,8.32,8.32,8.25,130.01,0.38,0.0
2664,2024-11-30 22:00:00+05:30,18,18,9,0,4982.33,1.0,0.07,17.49,17.49,31.19,0.0,0.34,0.0
2665,2024-11-30 23:00:00+05:30,20,20,10,0,5002.9,1.0,0.06,8.32,8.32,23.54,0.0,0.07,0.0
2666,2024-12-01 00:00:00+05:30,20,20,10,2,5007.35,1.0,0.05,8.32,8.32,23.54,53.34,0.16,0.0
2667,2024-12-01 01:00:00+05:30,25,25,13,1,5004.96,1.0,0.05,14.6,14.6,0.61,23.33,0.11,0.0
2668,2024-12-01 02:00:00+05:30,22,22,16,1,5017.18,1.0,0.05,0.85,0.85,22.33,23.33,0.36,0.0
2669,2024-12-01 03:00:00+05:30,28,28,16,2,4987.46,1.0,0.11,28.35,28.35,22.33,53.34,0.24,0.0
2670,2024-12-01 04:00:00+05:30,19,19,13,2,4999.26,1.0,0.05,12.9,12.9,0.61,53.34,0.0,0.0
2671,2024-12-01 05:00:00+05:30,25,25,16,1,4994.88,1.0,0.05,14.6,14.6,22.33,23.33,0.09,0.0
2672,2024-12-01 06:00:00+05:30,22,22,13,2,4999.82,1.0,0.1,0.85,0.85,0.61,53.34,0.01,0.0
2673,2024-12-01 07:00:00+05:30,22,22,11,4,5003.55,1.0,0.01,0.85,0.85,15.9,206.67,0.08,0.0
2674,2024-12-01 08:00:00+05:30,22,22,14,1,5001.77,1.0,0.11,0.85,0.85,7.04,23.33,0.05,0.0
2675,2024-12-01 09:00:00+05:30,20,20,11,1,4999.55,1.0,0.1,8.32,8.32,15.9,23.33,0.0,0.0
2676,2024-12-01 10:00:00+05:30,26,26,16,0,4983.12,1.0,0.07,19.18,19.18,22.33,0.0,0.33,0.0
2677,2024-12-01 11:00:00+05:30,21,21,12,1,5003.52,1.0,0.11,3.74,3.74,8.25,23.33,0.08,0.0
2678,2024-12-01 12:00:00+05:30,21,21,16,2,4989.57,1.0,0.06,3.74,3.74,22.33,53.34,0.2,0.0
2679,2024-12-01 13:00:00+05:30,22,22,11,1,5010.91,1.0,0.07,0.85,0.85,15.9,23.33,0.23,0.0
2680,2024-12-01 14:00:00+05:30,23,23,14,2,4989.65,1.0,0.08,5.43,5.43,7.04,53.34,0.2,0.0
2681,2024-12-01 15:00:00+05:30,24,24,12,2,5009.83,1.0,0.06,10.02,10.02,8.25,53.34,0.21,0.0
2682,2024-12-01 16:00:00+05:30,19,19,12,1,4986.95,1.0,0.05,12.9,12.9,8.25,23.33,0.25,0.0
2683,2024-12-01 17:00:00+05:30,20,20,13,0,4991.85,1.0,0.08,8.32,8.32,0.61,0.0,0.15,0.0
2684,2024-12-01 18:00:00+05:30,26,26,20,0,4998.04,1.0,0.06,19.18,19.18,52.91,0.0,0.03,0.0
2685,2024-12-01 19:00:00+05:30,26,26,19,1,4996.31,1.0,0.03,19.18,19.18,45.27,23.33,0.06,0.0
2686,2024-12-01 20:00:00+05:30,24,24,13,1,4995.0,1.0,0.08,10.02,10.02,0.61,23.33,0.09,0.0
2687,2024-12-01 21:00:00+05:30,17,17,8,1,5010.12,1.0,0.08,22.07,22.07,38.84,23.33,0.21,0.0
2688,2024-12-01 22:00:00+05:30,22,22,15,3,5006.05,1.0,0.05,0.85,0.85,14.68,130.01,0.13,0.0
2689,2024-12-01 23:00:00+05:30,22,22,7,2,5001.73,1.0,0.01,0.85,0.85,46.48,53.34,0.05,0.0
2690,2024-12-02 00:00:00+05:30,27,27,20,1,4985.59,1.0,0.11,23.77,23.77,52.91,23.33,0.28,0.0
2691,2024-12-02 01:00:00+05:30,24,24,14,1,4991.46,1.0,0.07,10.02,10.02,7.04,23.33,0.16,0.0
2692,2024-12-02 02:00:00+05:30,24,24,17,2,5000.75,1.0,0.07,10.02,10.02,29.97,53.34,0.03,0.0
2693,2024-12-02 03:00:00+05:30,21,21,15,0,5001.05,1.0,0.08,3.74,3.74,14.68,0.0,0.03,0.0
2694,2024-12-02 04:00:00+05:30,24,24,14,2,4992.12,1.0,0.08,10.02,10.02,7.04,53.34,0.15,0.0
2695,2024-12-02 05:00:00+05:30,25,25,16,2,5011.56,1.0,0.03,14.6,14.6,22.33,53.34,0.24,0.0
2696,2024-12-02 06:00:00+05:30,22,22,11,2,4997.18,1.0,0.08,0.85,0.85,15.9,53.34,0.04,0.0
2697,2024-12-02 07:00:00+05:30,21,21,12,4,5020.62,1.0,0.04,3.74,3.74,8.25,206.67,0.42,0.0
2698,2024-12-02 08:00:00+05:30,17,17,9,0,5007.47,1.0,0.09,22.07,22.07,31.19,0.0,0.16,0.0
2699,2024-12-02 09:00:00+05:30,22,22,14,3,4985.91,1.0,0.03,0.85,0.85,7.04,130.01,0.27,0.0
2700,2024-12-02 10:00:00+05:30,21,21,11,2,5001.76,1.0,0.08,3.74,3.74,15.9,53.34,0.05,0.0
2701,2024-12-02 11:00:00+05:30,20,20,12,0,4996.9,1.0,0.08,8.32,8.32,8.25,0.0,0.05,0.0
2702,2024-12-02 12:00:00+05:30,20,20,13,2,4986.25,1.0,0.06,8.32,8.32,0.61,53.34,0.26,0.0
2703,2024-12-02 13:00:00+05:30,24,24,19,2,5008.5,1.0,0.02,10.02,10.02,45.27,53.34,0.18,0.0
2704,2024-12-02 14:00:00+05:30,21,21,11,0,4975.52,1.0,0.02,3.74,3.74,15.9,0.0,0.48,0.0
2705,2024-12-02 15:00:00+05:30,25,25,16,0,4989.84,1.0,0.02,14.6,14.6,22.33,0.0,0.19,0.0
2706,2024-12-02 16:00:00+05:30,25,25,14,2,4994.48,1.0,0.05,14.6,14.6,7.04,53.34,0.1,0.0
2707,2024-12-02 17:00:00+05:30,22,22,13,0,5005.59,1.0,0.08,0.85,0.85,0.61,0.0,0.12,0.0
2708,2024-12-02 18:00:00+05:30,19,19,14,0,4991.32,1.0,0.02,12.9,12.9,7.04,0.0,0.16,0.0
2709,2024-12-02 19:00:00+05:30,26,26,21,1,4991.23,1.0,0.07,19.18,19.18,60.56,23.33,0.16,0.0
2710,2024-12-02 20:00:00+05:30,21,21,14,2,4990.57,1.0,0.08,3.74,3.74,7.04,53.34,0.18,0.0
2711,2024-12-02 21:00:00+05:30,19,19,10,3,4989.37,1.0,0.01,12.9,12.9,23.54,130.01,0.2,0.0
2712,2024-12-02 22:00:00+05:30,20,20,12,0,4992.4,1.0,0.07,8.32,8.32,8.25,0.0,0.14,0.0
2713,2024-12-02 23:00:00+05:30,25,25,14,2,5002.24,1.0,0.06,14.6,14.6,7.04,53.34,0.06,0.0
2714,2024-12-03 00:00:00+05:30,24,24,12,2,4989.33,1.0,0.06,10.02,10.02,8.25,53.34,0.2,0.0
2715,2024-12-03 01:00:00+05:30,19,19,12,0,5004.0,1.0,0.04,12.9,12.9,8.25,0.0,0.09,0.0
2716,2024-12-03 02:00:00+05:30,24,24,17,2,5011.38,1.0,0.05,10.02,10.02,29.97,53.34,0.24,0.0
2717,2024-12-03 03:00:00+05:30,20,20,9,1,4997.65,1.0,0.06,8.32,8.32,31.19,23.33,0.04,0.0
2718,2024-12-03 04:00:00+05:30,25,25,14,2,5003.96,1.0,0.06,14.6,14.6,7.04,53.34,0.09,0.0
2719,2024-12-03 05:00:00+05:30,18,18,13,1,4994.11,1.0,0.0,17.49,17.49,0.61,23.33,0.11,0.0
2720,2024-12-03 06:00:00+05:30,24,24,14,1,5000.25,1.0,0.08,10.02,10.02,7.04,23.33,0.02,0.0
2721,2024-12-03 07:00:00+05:30,27,27,18,0,4992.59,1.0,0.07,23.77,23.77,37.62,0.0,0.14,0.0
2722,2024-12-03 08:00:00+05:30,21,21,13,1,5001.05,1.0,0.11,3.74,3.74,0.61,23.33,0.03,0.0
2723,2024-12-03 09:00:00+05:30,22,22,10,1,4991.18,1.0,0.07,0.85,0.85,23.54,23.33,0.16,0.0
2724,2024-12-03 10:00:00+05:30,22,22,14,1,5002.45,1.0,0.1,0.85,0.85,7.04,23.33,0.06,0.0
2725,2024-12-03 11:00:00+05:30,23,23,16,1,4993.52,1.0,0.09,5.43,5.43,22.33,23.33,0.12,0.0
2726,2024-12-03 12:00:00+05:30,21,21,7,1,4987.05,1.0,0.02,3.74,3.74,46.48,23.33,0.25,0.0
2727,2024-12-03 13:00:00+05:30,19,19,13,1,4997.68,1.0,0.08,12.9,12.9,0.61,23.33,0.03,0.0
2728,2024-12-03 14:00:00+05:30,19,19,10,4,5008.16,1.0,0.06,12.9,12.9,23.54,206.67,0.18,0.0
2729,2024-12-03 15:00:00+05:30,23,23,12,1,5001.22,1.0,0.1,5.43,5.43,8.25,23.33,0.04,0.0
2730,2024-12-03 16:00:00+05:30,22,22,12,1,5003.0,1.0,0.1,0.85,0.85,8.25,23.33,0.07,0.0
2731,2024-12-03 17:00:00+05:30,23,23,16,4,4996.43,1.0,0.01,5.43,5.43,22.33,206.67,0.06,0.0
2732,2024-12-03 18:00:00+05:30,24,24,14,2,4998.0,1.0,0.08,10.02,10.02,7.04,53.34,0.03,0.0
2733,2024-12-03 19:00:00+05:30,23,23,14,3,5018.04,1.0,0.02,5.43,5.43,7.04,130.01,0.37,0.0
2734,2024-12-03 20:00:00+05:30,21,21,11,0,5000.76,1.0,0.08,3.74,3.74,15.9,0.0,0.03,0.0
2735,2024-12-03 21:00:00+05:30,24,24,15,3,4993.42,1.0,0.04,10.02,10.02,14.68,130.01,0.12,0.0
2736,2024-12-03 22:00:00+05:30,22,22,14,0,5018.91,1.0,0.03,0.85,0.85,7.04,0.0,0.39,0.0
2737,2024-12-03 23:00:00+05:30,27,27,17,0,4998.44,1.0,0.07,23.77,23.77,29.97,0.0,0.02,0.0
2738,2024-12-04 00:00:00+05:30,24,24,16,3,4982.62,1.0,0.02,10.02,10.02,22.33,130.01,0.34,0.0
2739,2024-12-04 01:00:00+05:30,19,19,15,1,5000.37,1.0,0.04,12.9,12.9,14.68,23.33,0.02,0.0
2740,2024-12-04 02:00:00+05:30,24,24,16,1,4993.04,1.0,0.07,10.02,10.02,22.33,23.33,0.13,0.0
2741,2024-12-04 03:00:00+05:30,22,22,13,1,4985.64,1.0,0.08,0.85,0.85,0.61,23.33,0.28,0.0
2742,2024-12-04 04:00:00+05:30,20,20,8,2,4992.55,1.0,0.03,8.32,8.32,38.84,53.34,0.14,0.0
2743,2024-12-04 05:00:00+05:30,23,23,18,2,4998.78,1.0,0.05,5.43,5.43,37.62,53.34,0.01,0.0
2744,2024-12-04 06:00:00+05:30,20,20,12,0,4974.8,1.0,0.02,8.32,8.32,8.25,0.0,0.49,0.0
2745,2024-12-04 07:00:00+05:30,21,21,13,2,4998.1,1.0,0.09,3.74,3.74,0.61,53.34,0.03,0.0
2746,2024-12-04 08:00:00+05:30,21,21,13,2,5004.76,1.0,0.09,3.74,3.74,0.61,53.34,0.11,0.0
2747,2024-12-04 09:00:00+05:30,20,20,10,4,5005.85,1.0,0.03,8.32,8.32,23.54,206.67,0.13,0.0
2748,2024-12-04 10:00:00+05:30,21,21,15,1,4996.95,1.0,0.09,3.74,3.74,14.68,23.33,0.05,0.0
2749,2024-12-04 11:00:00+05:30,23,23,9,1,4992.87,1.0,0.04,5.43,5.43,31.19,23.33,0.13,0.0
2750,2024-12-04 12:00:00+05:30,27,27,19,2,4991.85,1.0,0.08,23.77,23.77,45.27,53.34,0.15,0.0
2751,2024-12-04 13:00:00+05:30,19,19,15,1,4979.32,1.0,0.02,12.9,12.9,14.68,23.33,0.4,0.0
2752,2024-12-04 14:00:00+05:30,24,24,11,0,4989.75,1.0,0.03,10.02,10.02,15.9,0.0,0.19,0.0
2753,2024-12-04 15:00:00+05:30,24,24,18,2,4994.42,1.0,0.05,10.02,10.02,37.62,53.34,0.1,0.0
2754,2024-12-04 16:00:00+05:30,20,20,8,0,5008.95,1.0,0.01,8.32,8.32,38.84,0.0,0.19,0.0
2755,2024-12-04 17:00:00+05:30,20,20,14,1,4995.4,1.0,0.09,8.32,8.32,7.04,23.33,0.08,0.0
2756,2024-12-04 18:00:00+05:30,25,25,12,1,4985.8,1.0,0.0,14.6,14.6,8.25,23.33,0.27,0.0
2757,2024-12-04 19:00:00+05:30,24,24,18,0,5015.5,1.0,0.0,10.02,10.02,37.62,0.0,0.32,0.0
2758,2024-12-04 20:00:00+05:30,25,25,18,3,5013.2,1.0,0.02,14.6,14.6,37.62,130.01,0.28,0.0
2759,2024-12-04 21:00:00+05:30,18,18,11,0,5016.44,1.0,0.05,17.49,17.49,15.9,0.0,0.34,0.0
2760,2024-12-04 22:00:00+05:30,24,24,16,3,5009.79,1.0,0.02,10.02,10.02,22.33,130.01,0.21,0.0
2761,2024-12-04 23:00:00+05:30,19,19,10,3,4989.53,1.0,0.01,12.9,12.9,23.54,130.01,0.2,0.0
2762,2024-12-05 00:00:00+05:30,18,18,12,1,4994.39,1.0,0.01,17.49,17.49,8.25,23.33,0.1,0.0
2763,2024-12-05 01:00:00+05:30,26,26,16,2,5016.27,1.0,0.04,19.18,19.18,22.33,53.34,0.34,0.0
2764,2024-12-05 02:00:00+05:30,20,20,12,2,4999.6,1.0,0.08,8.32,8.32,8.25,53.34,0.0,0.0
2765,2024-12-05 03:00:00+05:30,24,24,15,0,5012.96,1.0,0.04,10.02,10.02,14.68,0.0,0.27,0.0
2766,2024-12-05 04:00:00+05:30,23,23,16,1,4994.91,1.0,0.09,5.43,5.43,22.33,23.33,0.09,0.0
2767,2024-12-05 05:00:00+05:30,18,18,13,2,5007.67,1.0,0.02,17.49,17.49,0.61,53.34,0.17,0.0
2768,2024-12-05 06:00:00+05:30,20,20,14,2,4995.25,1.0,0.07,8.32,8.32,7.04,53.34,0.08,0.0
2769,2024-12-05 07:00:00+05:30,23,23,14,5,4993.52,1.0,0.03,5.43,5.43,7.04,283.34,0.12,0.0
2770,2024-12-05 08:00:00+05:30,19,19,11,0,4981.42,1.0,0.01,12.9,12.9,15.9,0.0,0.36,0.0
